asset_id,archive_run_id_v10,old_download_status,title,publisher,category,evidence_grade,redistribution_scope,content_type,required_fields,data_usage,preferred_endpoint,request_parameters,extraction_method,raw_local_path,extracted_local_path,target_table,smartbi_page,acceptance_rule,replacement_source,acquisition_state,content_state,extraction_state,formal_use_state,failure_reason,owner,next_action,final_status,reviewed_at
WEB-0373,20260816_research_archive_v1,METADATA_ONLY_LICENSE,5. 2020 年以 9 吨黄金支付伊朗换汽油：Reuters 2020-05,Reuters,06_黄金美元与储备配置,C,metadata_only,NOT_ACQUIRED,country_monthly_risk: ISO3、月份、官方汇率、CPI、储备、平行汇率、发布日期、质量标记；country_event: 事件ID、国家、类型、起止月、触发值、证据等级、决策时可知性；asset_monthly_return: 月份、资产、计价口径、价格、收益、成本、来源版本；portfolio_scenario: 情景、周期、权重、成本、流动性、CVaR、回撤、合法可用比例；case_evidence: 案例ID、事件簇、命题角色、关键事实、来源等级、页码、复核状态,比较美元、短债、黄金、人民币资产与套保工具的周期性作用。,https://www.reuters.com/article/idUSKBN22Y0SR,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,按MIME与用途读取,,,country_monthly_risk | country_event | asset_monthly_return | portfolio_scenario | case_evidence,DB01/DB02 国别风险与危机下钻 | DB02 国别与危机下钻 | DB04 多币种—黄金周期实验室 | DB04/DB05 配置与约束 | DB05 决策、约束与证据中心,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,,B,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.205Z
WEB-0374,20260816_research_archive_v1,METADATA_ONLY_LICENSE,"6. 西方企业退出俄罗斯损失超 1,070 亿美元：Reuters 2024-03 统计",Reuters,07_会计合规与制裁,C,metadata_only,NOT_ACQUIRED,company_overseas_exposure: 企业、财年、海外收入、披露地区、汇兑损益、外币资产负债、套保、现金、授信、页码；country_policy_year: ISO3、年份、汇率制度、资本限制、汇出限制、制裁主体、有效期、原文定位；country_event: 事件ID、国家、类型、起止月、触发值、证据等级、决策时可知性；asset_monthly_return: 月份、资产、计价口径、价格、收益、成本、来源版本；case_evidence: 案例ID、事件簇、命题角色、关键事实、来源等级、页码、复核状态,限定会计分类、托管、制裁、外汇管制和合法可用性边界。,https://www.reuters.com/business,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,按MIME与用途读取,,,company_overseas_exposure | country_policy_year | country_event | asset_monthly_return | case_evidence,DB03 中国企业海外风险 | DB02/DB05 政策与约束 | DB02 国别与危机下钻 | DB04 多币种—黄金周期实验室 | DB05 决策、约束与证据中心,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,,A/D,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.205Z
WEB-0375,20260816_research_archive_v1,METADATA_ONLY_LICENSE,5. 阿联酋 ADQ 350 亿美元注资（2024-02）：Reuters/路透报道,Reuters,06_黄金美元与储备配置,C,metadata_only,NOT_ACQUIRED,country_monthly_risk: ISO3、月份、官方汇率、CPI、储备、平行汇率、发布日期、质量标记；country_event: 事件ID、国家、类型、起止月、触发值、证据等级、决策时可知性；asset_monthly_return: 月份、资产、计价口径、价格、收益、成本、来源版本；portfolio_scenario: 情景、周期、权重、成本、流动性、CVaR、回撤、合法可用比例；case_evidence: 案例ID、事件簇、命题角色、关键事实、来源等级、页码、复核状态,比较美元、短债、黄金、人民币资产与套保工具的周期性作用。,https://www.reuters.com/markets,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,按MIME与用途读取,,,country_monthly_risk | country_event | asset_monthly_return | portfolio_scenario | case_evidence,DB01/DB02 国别风险与危机下钻 | DB02 国别与危机下钻 | DB04 多币种—黄金周期实验室 | DB04/DB05 配置与约束 | DB05 决策、约束与证据中心,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,,B,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.205Z
WEB-0376,20260816_research_archive_v1,METADATA_ONLY_LICENSE,"3. 2024-10-26 以色列打击与金价 2,790 新高：Reuters 2024-10",Reuters,07_会计合规与制裁,C,metadata_only,NOT_ACQUIRED,company_overseas_exposure: 企业、财年、海外收入、披露地区、汇兑损益、外币资产负债、套保、现金、授信、页码；country_monthly_risk: ISO3、月份、官方汇率、CPI、储备、平行汇率、发布日期、质量标记；country_policy_year: ISO3、年份、汇率制度、资本限制、汇出限制、制裁主体、有效期、原文定位；country_event: 事件ID、国家、类型、起止月、触发值、证据等级、决策时可知性；asset_monthly_return: 月份、资产、计价口径、价格、收益、成本、来源版本；case_evidence: 案例ID、事件簇、命题角色、关键事实、来源等级、页码、复核状态,限定会计分类、托管、制裁、外汇管制和合法可用性边界。,https://www.reuters.com/markets/commodities,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,按MIME与用途读取,,,company_overseas_exposure | country_monthly_risk | country_policy_year | country_event | asset_monthly_return | case_evidence,DB03 中国企业海外风险 | DB01/DB02 国别风险与危机下钻 | DB02/DB05 政策与约束 | DB02 国别与危机下钻 | DB04 多币种—黄金周期实验室 | DB05 决策、约束与证据中心,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,,A/D,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.205Z
WEB-0377,20260816_research_archive_v1,METADATA_ONLY_LICENSE,7. 2018-08-10 里拉单日 -14% 与新兴市场传染：Reuters/Bloomberg 2018 年 8 月报道,Reuters,04_国别货币与中国出海,C,metadata_only,NOT_ACQUIRED,country_monthly_risk: ISO3、月份、官方汇率、CPI、储备、平行汇率、发布日期、质量标记；country_policy_year: ISO3、年份、汇率制度、资本限制、汇出限制、制裁主体、有效期、原文定位；country_event: 事件ID、国家、类型、起止月、触发值、证据等级、决策时可知性；case_evidence: 案例ID、事件簇、命题角色、关键事实、来源等级、页码、复核状态,支持亚非拉国别风险、汇率、通胀、资本管制和中国投资暴露研究。,https://www.reuters.com/markets/currencies,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,按MIME与用途读取,,,country_monthly_risk | country_policy_year | country_event | case_evidence,DB01/DB02 国别风险与危机下钻 | DB02/DB05 政策与约束 | DB02 国别与危机下钻 | DB05 决策、约束与证据中心,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,,B,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.205Z
WEB-0378,20260816_research_archive_v1,METADATA_ONLY_LICENSE,2. CEO 卡普公开表述（金库地点、接受黄金付款意向）：Reuters/Bloomberg 2021-08 报道,Reuters,08_企业案例与公开披露,C,metadata_only,NOT_ACQUIRED,company_overseas_exposure: 企业、财年、海外收入、披露地区、汇兑损益、外币资产负债、套保、现金、授信、页码；country_event: 事件ID、国家、类型、起止月、触发值、证据等级、决策时可知性；asset_monthly_return: 月份、资产、计价口径、价格、收益、成本、来源版本；portfolio_scenario: 情景、周期、权重、成本、流动性、CVaR、回撤、合法可用比例；case_evidence: 案例ID、事件簇、命题角色、关键事实、来源等级、页码、复核状态,核验企业海外收入、汇兑损益、冻结、退出和储备配置事实。,https://www.reuters.com/technology,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,按MIME与用途读取,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario | case_evidence,DB03 中国企业海外风险 | DB02 国别与危机下钻 | DB04 多币种—黄金周期实验室 | DB04/DB05 配置与约束 | DB05 决策、约束与证据中心,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,,D,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.205Z
WEB-0379,20260816_research_archive_v1,METADATA_ONLY_LICENSE,"1. 俄罗斯外储被冻结约 3,000 亿美元：Reuters/Reuters 2022-02-28 报道",Reuters,07_会计合规与制裁,C,metadata_only,NOT_ACQUIRED,country_policy_year: ISO3、年份、汇率制度、资本限制、汇出限制、制裁主体、有效期、原文定位；country_event: 事件ID、国家、类型、起止月、触发值、证据等级、决策时可知性；asset_monthly_return: 月份、资产、计价口径、价格、收益、成本、来源版本；case_evidence: 案例ID、事件簇、命题角色、关键事实、来源等级、页码、复核状态,限定会计分类、托管、制裁、外汇管制和合法可用性边界。,https://www.reuters.com/world/europe,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,按MIME与用途读取,,,country_policy_year | country_event | asset_monthly_return | case_evidence,DB02/DB05 政策与约束 | DB02 国别与危机下钻 | DB04 多币种—黄金周期实验室 | DB05 决策、约束与证据中心,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,,A/D,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.205Z
WEB-0380,20260816_research_archive_v1,METADATA_ONLY_LICENSE,Reuters，2024,www.rt.com,08_企业案例与公开披露,D,metadata_only,NOT_ACQUIRED,company_overseas_exposure: 企业、财年、海外收入、披露地区、汇兑损益、外币资产负债、套保、现金、授信、页码；country_event: 事件ID、国家、类型、起止月、触发值、证据等级、决策时可知性；asset_monthly_return: 月份、资产、计价口径、价格、收益、成本、来源版本；portfolio_scenario: 情景、周期、权重、成本、流动性、CVaR、回撤、合法可用比例,核验企业海外收入、汇兑损益、冻结、退出和储备配置事实。,https://www.rt.com/business/595044-firms-leaving-russia-losses,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,按MIME与用途读取,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,DB03 中国企业海外风险 | DB02 国别与危机下钻 | DB04 多币种—黄金周期实验室 | DB04/DB05 配置与约束,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,,D,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.205Z
WEB-0381,20260816_research_archive_v1,METADATA_ONLY_LICENSE,中国证券业协会，2025,www.sac.net.cn,08_企业案例与公开披露,D,metadata_only,NOT_ACQUIRED,company_overseas_exposure: 企业、财年、海外收入、披露地区、汇兑损益、外币资产负债、套保、现金、授信、页码；country_event: 事件ID、国家、类型、起止月、触发值、证据等级、决策时可知性；asset_monthly_return: 月份、资产、计价口径、价格、收益、成本、来源版本；portfolio_scenario: 情景、周期、权重、成本、流动性、CVaR、回撤、合法可用比例,核验企业海外收入、汇兑损益、冻结、退出和储备配置事实。,https://www.sac.net.cn/sjb/xxgk/hysj/jjsj/202512/t20251231_73981.html,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,HTML表格: cheerio；正文: Readability+Markdown；动态页: 公开API/人工任务卡,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,DB03 中国企业海外风险 | DB02 国别与危机下钻 | DB04 多币种—黄金周期实验室 | DB04/DB05 配置与约束,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,NOT_ACQUIRED,D,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.205Z
WEB-0383,20260816_research_archive_v1,METADATA_ONLY_LICENSE,7. 上海高级金融学院（转文汇报，2015）：港股及全球市场1987年10月跌幅数据。,www.saif.sjtu.edu.cn,05_全球周期与历史危机,D,metadata_only,NOT_ACQUIRED,case_evidence: 案例ID、事件簇、命题角色、关键事实、来源等级、页码、复核状态；historical_crisis_event: 历史事件、制度环境、政策节点、起止期、可比性、黄金与美元表现；global_cycle_month: 月份、工业生产、失业、CPI、利率、利差、美元、金融条件、市场回撤、周期标签,识别全球经济周期、资产泡沫、信用危机、衰退与历史制度差异。,https://www.saif.sjtu.edu.cn/show-66-2563.html,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,HTML表格: cheerio；正文: Readability+Markdown；动态页: 公开API/人工任务卡,,,case_evidence | historical_crisis_event | global_cycle_month,DB05 决策、约束与证据中心 | DB06 全球周期与历史危机,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,NOT_ACQUIRED,B,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.205Z
WEB-0384,20260816_research_archive_v1,DOWNLOADED_VERIFIED,《清华大学学报》财务预警综述，2023,www.sciopen.com,08_企业案例与公开披露,D,private_only,DOCUMENT_LOCAL,company_overseas_exposure: 企业、财年、海外收入、披露地区、汇兑损益、外币资产负债、套保、现金、授信、页码；country_event: 事件ID、国家、类型、起止月、触发值、证据等级、决策时可知性；asset_monthly_return: 月份、资产、计价口径、价格、收益、成本、来源版本；portfolio_scenario: 情景、周期、权重、成本、流动性、CVaR、回撤、合法可用比例,核验企业海外收入、汇兑损益、冻结、退出和储备配置事实。,https://www.sciopen.com/local/article_pdf/10.16511/j.cnki.qhdxxb.2023.21.008.pdf,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,pdftotext/OCR候选+页码双人复核,08_企业案例与公开披露/外部原件/WEB-0384_《清华大学学报》财务预警综述，2023/original.pdf,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,DB03 中国企业海外风险 | DB02 国别与危机下钻 | DB04 多币种—黄金周期实验室 | DB04/DB05 配置与约束,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,ACQUIRED,DOCUMENT_LOCAL,NOT_REQUIRED,EXCLUDED,,D,补充权威替代来源；无法取得时删除相应字段和结论承诺。,ACQUIRED|DOCUMENT_LOCAL|NOT_REQUIRED|EXCLUDED,2026-08-16T09:22:23.205Z
WEB-0392,20260816_research_archive_v1,DUPLICATE_CONTENT,5. 2025 年人民币金价上涨（约 +20%+）：上海黄金交易所（SGE）Au99.99 行情,上海黄金交易所,07_会计合规与制裁,B,shared,STRUCTURED_DATA,source_registry: 平台版本、导入能力、ETL、模型、AIChat、XML、评分条款；company_overseas_exposure: 企业、财年、海外收入、披露地区、汇兑损益、外币资产负债、套保、现金、授信、页码；country_policy_year: ISO3、年份、汇率制度、资本限制、汇出限制、制裁主体、有效期、原文定位；asset_monthly_return: 月份、资产、计价口径、价格、收益、成本、来源版本；case_evidence: 案例ID、事件簇、命题角色、关键事实、来源等级、页码、复核状态,限定会计分类、托管、制裁、外汇管制和合法可用性边界。,https://www.sge.com.cn/,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,HTML表格: cheerio；正文: Readability+Markdown；动态页: 公开API/人工任务卡,06_黄金美元与储备配置/外部原件/WEB-0013__a_href=_/original.html,02_提取正文/WEB-0392/content.json,source_registry | company_overseas_exposure | country_policy_year | asset_monthly_return | case_evidence,通用交付与评分证据 | DB03 中国企业海外风险 | DB02/DB05 政策与约束 | DB04 多币种—黄金周期实验室 | DB05 决策、约束与证据中心,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,WEB-0013,ACQUIRED,STRUCTURED_DATA,EXTRACTED,REPLACED,,A/D,使用替代来源：WEB-0013,ACQUIRED|STRUCTURED_DATA|EXTRACTED|REPLACED,2026-08-16T09:22:23.206Z
WEB-0458,20260816_research_archive_v1,DOWNLOADED_VERIFIED,6. 上海期货交易所，2013年12月，《美联储QE决策的时间纵向分析及对金价的影响》——2013年12月18日美联储宣布缩减购债,www.shfe.com.cn,05_全球周期与历史危机,D,private_only,DOCUMENT_LOCAL,asset_monthly_return: 月份、资产、计价口径、价格、收益、成本、来源版本；case_evidence: 案例ID、事件簇、命题角色、关键事实、来源等级、页码、复核状态；historical_crisis_event: 历史事件、制度环境、政策节点、起止期、可比性、黄金与美元表现；global_cycle_month: 月份、工业生产、失业、CPI、利率、利差、美元、金融条件、市场回撤、周期标签,识别全球经济周期、资产泡沫、信用危机、衰退与历史制度差异。,https://www.shfe.com.cn/upload/20140423/1398233496388.pdf,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,pdftotext/OCR候选+页码双人复核,05_全球周期与历史危机/外部原件/WEB-0458_6._上海期货交易所，2013年12月，《美联储QE决策的时间纵向分析及对金价的影响》——2013年12月18日美联储宣布缩减购债：_/original.pdf,,asset_monthly_return | case_evidence | historical_crisis_event | global_cycle_month,DB04 多币种—黄金周期实验室 | DB05 决策、约束与证据中心 | DB06 全球周期与历史危机,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,ACQUIRED,DOCUMENT_LOCAL,NOT_REQUIRED,EXCLUDED,,B,补充权威替代来源；无法取得时删除相应字段和结论承诺。,ACQUIRED|DOCUMENT_LOCAL|NOT_REQUIRED|EXCLUDED,2026-08-16T09:22:23.212Z
WEB-0459,20260816_research_archive_v1,DOWNLOADED_VERIFIED,上期所研究报告,www.shfe.com.cn,08_企业案例与公开披露,D,private_only,DOCUMENT_LOCAL,company_overseas_exposure: 企业、财年、海外收入、披露地区、汇兑损益、外币资产负债、套保、现金、授信、页码；country_event: 事件ID、国家、类型、起止月、触发值、证据等级、决策时可知性；asset_monthly_return: 月份、资产、计价口径、价格、收益、成本、来源版本；portfolio_scenario: 情景、周期、权重、成本、流动性、CVaR、回撤、合法可用比例,核验企业海外收入、汇兑损益、冻结、退出和储备配置事实。,https://www.shfe.com.cn/upload/20201104/1604460652453.pdf,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,pdftotext/OCR候选+页码双人复核,08_企业案例与公开披露/外部原件/WEB-0459_上期所研究报告/original.pdf,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,DB03 中国企业海外风险 | DB02 国别与危机下钻 | DB04 多币种—黄金周期实验室 | DB04/DB05 配置与约束,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,ACQUIRED,DOCUMENT_LOCAL,NOT_REQUIRED,EXCLUDED,,D,补充权威替代来源；无法取得时删除相应字段和结论承诺。,ACQUIRED|DOCUMENT_LOCAL|NOT_REQUIRED|EXCLUDED,2026-08-16T09:22:23.212Z
WEB-0460,20260816_research_archive_v1,METADATA_ONLY_LICENSE,新浪财经，2025-10,www.sina.cn,08_企业案例与公开披露,C,metadata_only,NOT_ACQUIRED,company_overseas_exposure: 企业、财年、海外收入、披露地区、汇兑损益、外币资产负债、套保、现金、授信、页码；country_event: 事件ID、国家、类型、起止月、触发值、证据等级、决策时可知性；asset_monthly_return: 月份、资产、计价口径、价格、收益、成本、来源版本；portfolio_scenario: 情景、周期、权重、成本、流动性、CVaR、回撤、合法可用比例,核验企业海外收入、汇兑损益、冻结、退出和储备配置事实。,https://www.sina.cn/news/detail/5218620311077476.html,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,HTML表格: cheerio；正文: Readability+Markdown；动态页: 公开API/人工任务卡,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,DB03 中国企业海外风险 | DB02 国别与危机下钻 | DB04 多币种—黄金周期实验室 | DB04/DB05 配置与约束,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,NOT_ACQUIRED,D,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.212Z
WEB-0461,20260816_research_archive_v1,METADATA_ONLY_LICENSE,4. SlickCharts 据标普官方数据——标普 500 含股息年度总回报（2000：-9.10%；2001：-11.89%；2002：-22.10%）。,www.slickcharts.com,05_全球周期与历史危机,D,metadata_only,NOT_ACQUIRED,case_evidence: 案例ID、事件簇、命题角色、关键事实、来源等级、页码、复核状态；historical_crisis_event: 历史事件、制度环境、政策节点、起止期、可比性、黄金与美元表现；global_cycle_month: 月份、工业生产、失业、CPI、利率、利差、美元、金融条件、市场回撤、周期标签,识别全球经济周期、资产泡沫、信用危机、衰退与历史制度差异。,https://www.slickcharts.com/sp500/returns,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,按MIME与用途读取,,,case_evidence | historical_crisis_event | global_cycle_month,DB05 决策、约束与证据中心 | DB06 全球周期与历史危机,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,,B,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.212Z
WEB-0462,20260816_research_archive_v1,METADATA_ONLY_LICENSE,3 Smartbi：AIChat，,Smartbi,09_Smartbi与比赛平台,D,metadata_only,NOT_ACQUIRED,source_registry: 平台版本、导入能力、ETL、模型、AIChat、XML、评分条款,说明Smartbi数据导入、模型、看板、AIChat和资源恢复能力。,https://www.smartbi.com.cn/aichat,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,按MIME与用途读取,,,source_registry,通用交付与评分证据,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,,B,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.212Z
WEB-0463,20260816_research_archive_v1,METADATA_ONLY_LICENSE,4 Smartbi：V11 最新版本与能力说明，,Smartbi,09_Smartbi与比赛平台,D,metadata_only,NOT_ACQUIRED,source_registry: 平台版本、导入能力、ETL、模型、AIChat、XML、评分条款,说明Smartbi数据导入、模型、看板、AIChat和资源恢复能力。,https://www.smartbi.com.cn/newversion,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,按MIME与用途读取,,,source_registry,通用交付与评分证据,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,,B,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.212Z
WEB-0464,20260816_research_archive_v1,METADATA_ONLY_LICENSE,2 Smartbi：数据连接与准备，,Smartbi,09_Smartbi与比赛平台,D,metadata_only,NOT_ACQUIRED,source_registry: 平台版本、导入能力、ETL、模型、AIChat、XML、评分条款,说明Smartbi数据导入、模型、看板、AIChat和资源恢复能力。,https://www.smartbi.com.cn/prepare,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,按MIME与用途读取,,,source_registry,通用交付与评分证据,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,,B,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.212Z
WEB-0465,20260816_research_archive_v1,METADATA_ONLY_LICENSE,2. 法兴出售罗斯银行（1 欧元）与累计损失（约 31 亿欧元）：法兴 2022–2023 年报,www.societegenerale.com,08_企业案例与公开披露,D,metadata_only,NOT_ACQUIRED,company_overseas_exposure: 企业、财年、海外收入、披露地区、汇兑损益、外币资产负债、套保、现金、授信、页码；country_event: 事件ID、国家、类型、起止月、触发值、证据等级、决策时可知性；portfolio_scenario: 情景、周期、权重、成本、流动性、CVaR、回撤、合法可用比例；case_evidence: 案例ID、事件簇、命题角色、关键事实、来源等级、页码、复核状态,核验企业海外收入、汇兑损益、冻结、退出和储备配置事实。,https://www.societegenerale.com/,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,按MIME与用途读取,,,company_overseas_exposure | country_event | portfolio_scenario | case_evidence,DB03 中国企业海外风险 | DB02 国别与危机下钻 | DB04/DB05 配置与约束 | DB05 决策、约束与证据中心,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,,D,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.212Z
WEB-0466,20260816_research_archive_v1,METADATA_ONLY_LICENSE,搜狐财经引 Wind，2025-04,www.sohu.com,08_企业案例与公开披露,D,metadata_only,NOT_ACQUIRED,company_overseas_exposure: 企业、财年、海外收入、披露地区、汇兑损益、外币资产负债、套保、现金、授信、页码；country_event: 事件ID、国家、类型、起止月、触发值、证据等级、决策时可知性；asset_monthly_return: 月份、资产、计价口径、价格、收益、成本、来源版本；portfolio_scenario: 情景、周期、权重、成本、流动性、CVaR、回撤、合法可用比例,核验企业海外收入、汇兑损益、冻结、退出和储备配置事实。,https://www.sohu.com/a/890104126_121976698,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,按MIME与用途读取,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,DB03 中国企业海外风险 | DB02 国别与危机下钻 | DB04 多币种—黄金周期实验室 | DB04/DB05 配置与约束,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,,D,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.212Z
WEB-0467,20260816_research_archive_v1,METADATA_ONLY_LICENSE,搜狐·承兑逾期查询，2024,www.sohu.com,08_企业案例与公开披露,D,metadata_only,NOT_ACQUIRED,company_overseas_exposure: 企业、财年、海外收入、披露地区、汇兑损益、外币资产负债、套保、现金、授信、页码；country_event: 事件ID、国家、类型、起止月、触发值、证据等级、决策时可知性；asset_monthly_return: 月份、资产、计价口径、价格、收益、成本、来源版本；portfolio_scenario: 情景、周期、权重、成本、流动性、CVaR、回撤、合法可用比例,核验企业海外收入、汇兑损益、冻结、退出和储备配置事实。,https://www.sohu.com/a/969711762_789488,公开GET；具体API查询参数在正式source_registry冻结；禁止认证信息落盘。,按MIME与用途读取,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,DB03 中国企业海外风险 | DB02 国别与危机下钻 | DB04 多币种—黄金周期实验室 | DB04/DB05 配置与约束,取得状态、内容可用性、提取状态和正式用途四态齐全；不得单独支撑核心结论。,,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,,D,仅保留元数据；正式分析改用许可允许的权威替代源。,NOT_APPLICABLE|NOT_ACQUIRED|FAILED|EXCLUDED,2026-08-16T09:22:23.212Z
