archive_asset_id,archive_run_id,acquisition_state,content_state,extraction_state,formal_use_state,evidence_grade,redistribution_scope,raw_local_path,extracted_local_path,target_table,replacement_source,next_action,revalidation_required
WEB-0357,20260816_research_archive_v1,ACQUIRED,STRUCTURED_DATA,EXTRACTED,CORE,A,shared,08_企业案例与公开披露/外部原件/WEB-0357_金融监管总局官网全文/original.html,02_提取正文/WEB-0357/content.json,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0358,20260816_research_archive_v1,ACQUIRED,STRUCTURED_DATA,EXTRACTED,REPLACED,A,shared,08_企业案例与公开披露/外部原件/WEB-0357_金融监管总局官网全文/original.html,02_提取正文/WEB-0358/content.json,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,WEB-0357,使用替代来源：WEB-0357,0
WEB-0359,20260816_research_archive_v1,ACQUIRED,LOW_CONTENT,PARTIAL,EXCLUDED,A,shared,08_企业案例与公开披露/外部原件/WEB-0359_办法附件测算示例/original.html,02_提取正文/WEB-0359/content.json,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,补充权威替代来源；无法取得时删除相应字段和结论承诺。,0
WEB-0360,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,A,metadata_only,,,company_overseas_exposure | country_monthly_risk | country_event | portfolio_scenario | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0361,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0362,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0363,20260816_research_archive_v1,ACQUIRED,STRUCTURED_DATA,EXTRACTED,EXCLUDED,D,private_only,06_黄金美元与储备配置/外部原件/WEB-0363_XLSX_entry_xl_worksheets_sheet11.xml/original.html,02_提取正文/WEB-0363/content.json,asset_monthly_return | portfolio_scenario,,补充权威替代来源；无法取得时删除相应字段和结论承诺。,0
WEB-0364,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,EXCLUDED,D,private_only,06_黄金美元与储备配置/外部原件/WEB-0364_-_来源：/original.html,02_提取正文/WEB-0364/content.json | 01_新增原件/WEB-0364/WEB-0364-R01_China_Mainland_Paper_EPU.xlsx | 03_提取表格/WEB-0364/WEB-0364-R01/EPU_1949-1978.csv | 03_提取表格/WEB-0364/WEB-0364-R01/EPU_1979-1999.csv | 03_提取表格/WEB-0364/WEB-0364-R01/EPU_2000_onwards.csv | 03_提取表格/WEB-0364/WEB-0364-R01/TPU_2000_onwards.csv,asset_monthly_return | portfolio_scenario,,补充权威替代来源；无法取得时删除相应字段和结论承诺。,0
WEB-0365,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0366,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0367,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0368,20260816_research_archive_v1,ACQUIRED,DOCUMENT_LOCAL,NOT_REQUIRED,EXCLUDED,D,private_only,08_企业案例与公开披露/外部原件/WEB-0368_普华永道，2024/original.pdf,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,补充权威替代来源；无法取得时删除相应字段和结论承诺。,0
WEB-0369,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,private_only,,,country_policy_year | country_event | asset_monthly_return | case_evidence,,由资料负责人合法登录、采购或申请授权；不得自动绕过。,0
WEB-0370,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,private_only,,,country_policy_year | asset_monthly_return,,由资料负责人合法登录、采购或申请授权；不得自动绕过。,0
WEB-0371,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0372,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | portfolio_scenario | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0373,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,C,metadata_only,,,country_monthly_risk | country_event | asset_monthly_return | portfolio_scenario | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0374,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,C,metadata_only,,,company_overseas_exposure | country_policy_year | country_event | asset_monthly_return | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0375,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,C,metadata_only,,,country_monthly_risk | country_event | asset_monthly_return | portfolio_scenario | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0376,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,C,metadata_only,,,company_overseas_exposure | country_monthly_risk | country_policy_year | country_event | asset_monthly_return | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0377,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,C,metadata_only,,,country_monthly_risk | country_policy_year | country_event | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0378,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,C,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0379,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,C,metadata_only,,,country_policy_year | country_event | asset_monthly_return | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0380,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0381,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0382,20260816_research_archive_v1,ACQUIRED,NARRATIVE_CONTENT,EXTRACTED,CORE,A,shared,05_全球周期与历史危机/外部原件/WEB-0382_7._中国央行_2022_年_11_月重启购金（+32_吨）：国家外汇管理局_2022_年_12_月官方储备数据公报：_/original.html,02_提取正文/WEB-0382/content.json,case_evidence | historical_crisis_event | global_cycle_month,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0383,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0384,20260816_research_archive_v1,ACQUIRED,DOCUMENT_LOCAL,NOT_REQUIRED,EXCLUDED,D,private_only,08_企业案例与公开披露/外部原件/WEB-0384_《清华大学学报》财务预警综述，2023/original.pdf,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,补充权威替代来源；无法取得时删除相应字段和结论承诺。,0
WEB-0385,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,CORE,A,shared,08_企业案例与公开披露/外部原件/WEB-0385_2._Newmont_公司_10-K_年报（SEC，2006）——引_LBMA_伦敦下午定盘价年度高_低_均价（2000：279；2001：27/original.html,02_提取正文/WEB-0385/content.json,company_overseas_exposure | country_event | portfolio_scenario | case_evidence | historical_crisis_event,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0386,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,CORE,A,shared,08_企业案例与公开披露/外部原件/WEB-0386_3._美国SEC备案文件（SPDR_Gold_Trust_FWP，载2008年3月17日金价1011美元纪录），2009年，/original.html,02_提取正文/WEB-0386/content.json,company_overseas_exposure | country_event | portfolio_scenario | case_evidence | historical_crisis_event,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0387,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,CORE,A,shared,08_企业案例与公开披露/外部原件/WEB-0387_3._AB_InBev_2023_年报（阿根廷贬值_+_IAS_29_冲击_3.03_亿美元）：SEC_EDGAR：_/original.html,02_提取正文/WEB-0387/content.json,company_overseas_exposure | country_monthly_risk | country_event | portfolio_scenario | case_evidence,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0388,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,CORE,A,shared,08_企业案例与公开披露/外部原件/WEB-0388_1._AB_InBev_2023_年报（20-F，IAS_29_重述与贬值负面影响_3.03_亿美元）：SEC_EDGAR：_/original.html,02_提取正文/WEB-0388/content.json,company_overseas_exposure | country_event | portfolio_scenario | case_evidence,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0389,20260816_research_archive_v1,ACQUIRED,NARRATIVE_CONTENT,EXTRACTED,CORE,A,shared,08_企业案例与公开披露/外部原件/WEB-0389_AB_InBev_FY2023，SEC/original.html,02_提取正文/WEB-0389/content.json,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0390,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,CORE,A,shared,08_企业案例与公开披露/外部原件/WEB-0390_Barrick_2009_年报，SEC/original.html,02_提取正文/WEB-0390/content.json,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0391,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,CORE,A,shared,08_企业案例与公开披露/外部原件/WEB-0391_4._Palantir_10-Q_10-K（SEC_EDGAR）：_/original.html,02_提取正文/WEB-0391/content.json,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario | case_evidence,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0392,20260816_research_archive_v1,ACQUIRED,STRUCTURED_DATA,EXTRACTED,REPLACED,B,shared,06_黄金美元与储备配置/外部原件/WEB-0013__a_href=_/original.html,02_提取正文/WEB-0392/content.json,source_registry | company_overseas_exposure | country_policy_year | asset_monthly_return | case_evidence,WEB-0013,使用替代来源：WEB-0013,0
WEB-0393,20260816_research_archive_v1,ACQUIRED,STRUCTURED_DATA,EXTRACTED,SUPPLEMENT,B,shared,08_企业案例与公开披露/外部原件/WEB-0393_SGE_官网/original.html,02_提取正文/WEB-0393/content.json,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0394,20260816_research_archive_v1,ACQUIRED,DOWNLOAD_LANDING,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0394_-_SGE_更早历史数据：/original.html,02_提取正文/WEB-0394/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0395,20260816_research_archive_v1,ACQUIRED,DOWNLOAD_LANDING,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0395_XLSX_entry_xl_worksheets_sheet11.xml/original.html,02_提取正文/WEB-0395/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0396,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0396_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0396/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0397,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0397_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0397/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0398,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0398_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0398/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0399,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0399_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0399/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0400,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0400_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0400/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0401,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0401_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0401/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0402,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0402_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0402/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0403,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0403_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0403/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0404,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0404_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0404/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0405,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0405_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0405/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0406,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0406_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0406/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0407,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0407_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0407/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0408,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0408_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0408/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0409,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0409_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0409/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0410,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0410_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0410/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0411,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0411_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0411/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0412,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0412_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0412/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0413,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0413_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0413/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0414,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0414_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0414/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0415,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0415_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0415/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0416,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0416_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0416/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0417,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0417_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0417/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0418,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0418_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0418/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0419,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0419_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0419/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0420,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0420_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0420/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0421,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0421_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0421/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0422,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0422_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0422/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0423,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0423_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0423/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0424,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0424_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0424/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0425,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0425_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0425/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0426,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0426_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0426/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0427,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0427_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0427/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0428,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0428_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0428/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0429,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0429_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0429/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0430,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0430_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0430/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0431,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0431_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0431/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0432,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0432_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0432/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0433,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0433_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0433/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0434,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0434_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0434/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0435,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0435_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0435/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0436,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0436_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0436/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0437,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0437_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0437/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0438,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0438_XLSX_entry_xl_worksheets_sheet6.xml/original.html,02_提取正文/WEB-0438/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
